,Location_code,All_location,Type_of_meat,Usage,Year,Unit,Magnitude,Value,Country,Continent,Economic_Area,Water_liters_for_meat_prod_per_kilos,Water_Liter
255697,NZL,New Zealand,Sheepmeat,Consumption,2011,Tonnes,Hundreds,278.74,New Zealand,Not a continent,Not an Economic Area,10.412,
255698,NZL,New Zealand,Sheepmeat,Consumption,2012,Tonnes,Hundreds,281.82,New Zealand,Not a continent,Not an Economic Area,10.412,
255699,NZL,New Zealand,Sheepmeat,Consumption,2013,Tonnes,Hundreds,315.5,New Zealand,Not a continent,Not an Economic Area,10.412,
255700,NZL,New Zealand,Sheepmeat,Consumption,2014,Tonnes,Hundreds,325.5,New Zealand,Not a continent,Not an Economic Area,10.412,
255701,NZL,New Zealand,Sheepmeat,Consumption,2015,Tonnes,Hundreds,307.67,New Zealand,Not a continent,Not an Economic Area,10.412,
255702,NZL,New Zealand,Sheepmeat,Consumption,2016,Tonnes,Hundreds,292.15,New Zealand,Not a continent,Not an Economic Area,10.412,
255703,NZL,New Zealand,Sheepmeat,Consumption,2017,Tonnes,Hundreds,282.82,New Zealand,Not a continent,Not an Economic Area,10.412,
255704,NZL,New Zealand,Sheepmeat,Consumption,2018,Tonnes,Hundreds,228.93,New Zealand,Not a continent,Not an Economic Area,10.412,
255705,NZL,New Zealand,Sheepmeat,Consumption,2019,Tonnes,Hundreds,195.82999999999998,New Zealand,Not a continent,Not an Economic Area,10.412,
255706,NZL,New Zealand,Sheepmeat,Consumption,2020,Tonnes,Hundreds,200.66,New Zealand,Not a continent,Not an Economic Area,10.412,
255707,NZL,New Zealand,Sheepmeat,Consumption,2021,Tonnes,Hundreds,200.75,New Zealand,Not a continent,Not an Economic Area,10.412,
255708,NZL,New Zealand,Sheepmeat,Consumption,2022,Tonnes,Hundreds,207.51000000000002,New Zealand,Not a continent,Not an Economic Area,10.412,
255881,NZL,New Zealand,Sheepmeat,Human consumption per capita,1990,Kilograms per capita,Units,27.826,New Zealand,Not a continent,Not an Economic Area,10.412,289.72431200000005
255882,NZL,New Zealand,Sheepmeat,Human consumption per capita,1991,Kilograms per capita,Units,29.771,New Zealand,Not a continent,Not an Economic Area,10.412,309.975652
255883,NZL,New Zealand,Sheepmeat,Human consumption per capita,1992,Kilograms per capita,Units,29.918,New Zealand,Not a continent,Not an Economic Area,10.412,311.506216
255884,NZL,New Zealand,Sheepmeat,Human consumption per capita,1993,Kilograms per capita,Units,21.451,New Zealand,Not a continent,Not an Economic Area,10.412,223.34781200000003
255885,NZL,New Zealand,Sheepmeat,Human consumption per capita,1994,Kilograms per capita,Units,38.563,New Zealand,Not a continent,Not an Economic Area,10.412,401.5179560000001
255886,NZL,New Zealand,Sheepmeat,Human consumption per capita,1995,Kilograms per capita,Units,30.028,New Zealand,Not a continent,Not an Economic Area,10.412,312.651536
255887,NZL,New Zealand,Sheepmeat,Human consumption per capita,1996,Kilograms per capita,Units,15.187,New Zealand,Not a continent,Not an Economic Area,10.412,158.127044
255888,NZL,New Zealand,Sheepmeat,Human consumption per capita,1997,Kilograms per capita,Units,26.157,New Zealand,Not a continent,Not an Economic Area,10.412,272.34668400000004
255889,NZL,New Zealand,Sheepmeat,Human consumption per capita,1998,Kilograms per capita,Units,26.385,New Zealand,Not a continent,Not an Economic Area,10.412,274.72062000000005
255890,NZL,New Zealand,Sheepmeat,Human consumption per capita,1999,Kilograms per capita,Units,22.73,New Zealand,Not a continent,Not an Economic Area,10.412,236.66476000000003
255891,NZL,New Zealand,Sheepmeat,Human consumption per capita,2000,Kilograms per capita,Units,23.956,New Zealand,Not a continent,Not an Economic Area,10.412,249.42987200000002
255892,NZL,New Zealand,Sheepmeat,Human consumption per capita,2001,Kilograms per capita,Units,27.061,New Zealand,Not a continent,Not an Economic Area,10.412,281.759132
255893,NZL,New Zealand,Sheepmeat,Human consumption per capita,2002,Kilograms per capita,Units,20.607,New Zealand,Not a continent,Not an Economic Area,10.412,214.56008400000002
255894,NZL,New Zealand,Sheepmeat,Human consumption per capita,2003,Kilograms per capita,Units,22.399,New Zealand,Not a continent,Not an Economic Area,10.412,233.21838800000003
255895,NZL,New Zealand,Sheepmeat,Human consumption per capita,2004,Kilograms per capita,Units,20.494,New Zealand,Not a continent,Not an Economic Area,10.412,213.383528
255896,NZL,New Zealand,Sheepmeat,Human consumption per capita,2005,Kilograms per capita,Units,20.189,New Zealand,Not a continent,Not an Economic Area,10.412,210.20786800000002
255897,NZL,New Zealand,Sheepmeat,Human consumption per capita,2006,Kilograms per capita,Units,19.05,New Zealand,Not a continent,Not an Economic Area,10.412,198.34860000000003
255898,NZL,New Zealand,Sheepmeat,Human consumption per capita,2007,Kilograms per capita,Units,17.335,New Zealand,Not a continent,Not an Economic Area,10.412,180.49202000000002
255899,NZL,New Zealand,Sheepmeat,Human consumption per capita,2008,Kilograms per capita,Units,13.529,New Zealand,Not a continent,Not an Economic Area,10.412,140.86394800000002
255900,NZL,New Zealand,Sheepmeat,Human consumption per capita,2009,Kilograms per capita,Units,8.47,New Zealand,Not a continent,Not an Economic Area,10.412,88.18964000000001
255901,NZL,New Zealand,Sheepmeat,Human consumption per capita,2010,Kilograms per capita,Units,6.112,New Zealand,Not a continent,Not an Economic Area,10.412,63.638144000000004
255902,NZL,New Zealand,Sheepmeat,Human consumption per capita,2011,Kilograms per capita,Units,5.551,New Zealand,Not a continent,Not an Economic Area,10.412,57.79701200000001
255903,NZL,New Zealand,Sheepmeat,Human consumption per capita,2012,Kilograms per capita,Units,5.55,New Zealand,Not a continent,Not an Economic Area,10.412,57.7866
255904,NZL,New Zealand,Sheepmeat,Human consumption per capita,2013,Kilograms per capita,Units,6.144,New Zealand,Not a continent,Not an Economic Area,10.412,63.97132800000001
255905,NZL,New Zealand,Sheepmeat,Human consumption per capita,2014,Kilograms per capita,Units,6.271,New Zealand,Not a continent,Not an Economic Area,10.412,65.29365200000001
255906,NZL,New Zealand,Sheepmeat,Human consumption per capita,2015,Kilograms per capita,Units,5.867,New Zealand,Not a continent,Not an Economic Area,10.412,61.08720400000001
255907,NZL,New Zealand,Sheepmeat,Human consumption per capita,2016,Kilograms per capita,Units,5.518,New Zealand,Not a continent,Not an Economic Area,10.412,57.453416000000004
255908,NZL,New Zealand,Sheepmeat,Human consumption per capita,2017,Kilograms per capita,Units,5.293,New Zealand,Not a continent,Not an Economic Area,10.412,55.110716000000004
255909,NZL,New Zealand,Sheepmeat,Human consumption per capita,2018,Kilograms per capita,Units,4.247,New Zealand,Not a continent,Not an Economic Area,10.412,44.219764000000005
255910,NZL,New Zealand,Sheepmeat,Human consumption per capita,2019,Kilograms per capita,Units,3.603,New Zealand,Not a continent,Not an Economic Area,10.412,37.514436
255911,NZL,New Zealand,Sheepmeat,Human consumption per capita,2020,Kilograms per capita,Units,3.662,New Zealand,Not a continent,Not an Economic Area,10.412,38.128744000000005
255912,NZL,New Zealand,Sheepmeat,Human consumption per capita,2021,Kilograms per capita,Units,3.635,New Zealand,Not a continent,Not an Economic Area,10.412,37.84762
255913,NZL,New Zealand,Sheepmeat,Human consumption per capita,2022,Kilograms per capita,Units,3.728,New Zealand,Not a continent,Not an Economic Area,10.412,38.81593600000001
256086,CHE,Switzerland,Sheepmeat,Production,1990,Tonnes,Hundreds,50.5,Switzerland,Not a continent,Not an Economic Area,10.412,
256087,CHE,Switzerland,Sheepmeat,Production,1991,Tonnes,Hundreds,56.5,Switzerland,Not a continent,Not an Economic Area,10.412,
256088,CHE,Switzerland,Sheepmeat,Production,1992,Tonnes,Hundreds,61.06,Switzerland,Not a continent,Not an Economic Area,10.412,
256089,CHE,Switzerland,Sheepmeat,Production,1993,Tonnes,Hundreds,59.81,Switzerland,Not a continent,Not an Economic Area,10.412,
256090,CHE,Switzerland,Sheepmeat,Production,1994,Tonnes,Hundreds,57.169999999999995,Switzerland,Not a continent,Not an Economic Area,10.412,
256091,CHE,Switzerland,Sheepmeat,Production,1995,Tonnes,Hundreds,57.400000000000006,Switzerland,Not a continent,Not an Economic Area,10.412,
256092,CHE,Switzerland,Sheepmeat,Production,1996,Tonnes,Hundreds,62.33,Switzerland,Not a continent,Not an Economic Area,10.412,
256093,CHE,Switzerland,Sheepmeat,Production,1997,Tonnes,Hundreds,67.9,Switzerland,Not a continent,Not an Economic Area,10.412,
256094,CHE,Switzerland,Sheepmeat,Production,1998,Tonnes,Hundreds,65.82,Switzerland,Not a continent,Not an Economic Area,10.412,
256095,CHE,Switzerland,Sheepmeat,Production,1999,Tonnes,Hundreds,68.24,Switzerland,Not a continent,Not an Economic Area,10.412,
256096,CHE,Switzerland,Sheepmeat,Production,2000,Tonnes,Hundreds,60.8,Switzerland,Not a continent,Not an Economic Area,10.412,
256097,CHE,Switzerland,Sheepmeat,Production,2001,Tonnes,Hundreds,64.84,Switzerland,Not a continent,Not an Economic Area,10.412,
256098,CHE,Switzerland,Sheepmeat,Production,2002,Tonnes,Hundreds,64.19,Switzerland,Not a continent,Not an Economic Area,10.412,
256099,CHE,Switzerland,Sheepmeat,Production,2003,Tonnes,Hundreds,66.53999999999999,Switzerland,Not a continent,Not an Economic Area,10.412,
256100,CHE,Switzerland,Sheepmeat,Production,2004,Tonnes,Hundreds,70.8,Switzerland,Not a continent,Not an Economic Area,10.412,
256101,CHE,Switzerland,Sheepmeat,Production,2005,Tonnes,Hundreds,67.5,Switzerland,Not a continent,Not an Economic Area,10.412,
256102,CHE,Switzerland,Sheepmeat,Production,2006,Tonnes,Hundreds,62.980000000000004,Switzerland,Not a continent,Not an Economic Area,10.412,
256103,CHE,Switzerland,Sheepmeat,Production,2007,Tonnes,Hundreds,59.47,Switzerland,Not a continent,Not an Economic Area,10.412,
256104,CHE,Switzerland,Sheepmeat,Production,2008,Tonnes,Hundreds,59.28,Switzerland,Not a continent,Not an Economic Area,10.412,
256105,CHE,Switzerland,Sheepmeat,Production,2009,Tonnes,Hundreds,58.75,Switzerland,Not a continent,Not an Economic Area,10.412,
256106,CHE,Switzerland,Sheepmeat,Production,2010,Tonnes,Hundreds,59.56,Switzerland,Not a continent,Not an Economic Area,10.412,
256107,CHE,Switzerland,Sheepmeat,Production,2011,Tonnes,Hundreds,58.58,Switzerland,Not a continent,Not an Economic Area,10.412,
